timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1696433520732,64,HTTP Request,200,OK,Thread Group 1-91,text,true,,11697,143,14,14,https://frontend-lacrei-pessoa-usuaria.vercel.app/,63,0,0
1696433517577,3228,HTTP Request,200,OK,Thread Group 1-95,text,true,,11673,143,13,13,https://frontend-lacrei-pessoa-usuaria.vercel.app/,3228,0,1
1696433520805,85,HTTP Request,200,OK,Thread Group 1-95,text,true,,11697,143,13,13,https://frontend-lacrei-pessoa-usuaria.vercel.app/,85,0,0
1696433517351,4227,HTTP Request,200,OK,Thread Group 1-72,text,true,,11697,143,12,12,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4227,0,0
1696433517409,4231,HTTP Request,200,OK,Thread Group 1-78,text,true,,11697,143,12,12,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4230,0,0
1696433517397,4245,HTTP Request,200,OK,Thread Group 1-77,text,true,,11697,143,12,12,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4245,0,1
1696433517431,4212,HTTP Request,200,OK,Thread Group 1-80,text,true,,11697,143,12,12,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4211,0,0
1696433521579,73,HTTP Request,200,OK,Thread Group 1-72,text,true,,11697,143,12,12,https://frontend-lacrei-pessoa-usuaria.vercel.app/,73,0,0
1696433517436,4228,HTTP Request,200,OK,Thread Group 1-81,text,true,,11697,143,11,11,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4227,0,0
1696433521643,63,HTTP Request,200,OK,Thread Group 1-80,text,true,,11697,143,11,11,https://frontend-lacrei-pessoa-usuaria.vercel.app/,62,0,0
1696433521643,64,HTTP Request,200,OK,Thread Group 1-77,text,true,,11697,143,10,10,https://frontend-lacrei-pessoa-usuaria.vercel.app/,63,0,0
1696433521640,72,HTTP Request,200,OK,Thread Group 1-78,text,true,,11697,143,9,9,https://frontend-lacrei-pessoa-usuaria.vercel.app/,71,0,0
1696433517499,4214,HTTP Request,200,OK,Thread Group 1-87,text,true,,11697,143,8,8,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4213,0,0
1696433517421,4308,HTTP Request,200,OK,Thread Group 1-79,text,true,,11697,143,8,8,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4303,0,0
1696433517486,4244,HTTP Request,200,OK,Thread Group 1-86,text,true,,11697,143,8,8,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4243,0,0
1696433521664,80,HTTP Request,200,OK,Thread Group 1-81,text,true,,11697,143,8,8,https://frontend-lacrei-pessoa-usuaria.vercel.app/,75,0,0
1696433517560,4196,HTTP Request,200,OK,Thread Group 1-93,text,true,,11697,143,7,7,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4195,0,1
1696433521713,66,HTTP Request,200,OK,Thread Group 1-87,text,true,,11697,143,7,7,https://frontend-lacrei-pessoa-usuaria.vercel.app/,66,0,0
1696433517550,4236,HTTP Request,200,OK,Thread Group 1-92,text,true,,11697,143,6,6,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4236,0,0
1696433521729,77,HTTP Request,200,OK,Thread Group 1-79,text,true,,11697,143,6,6,https://frontend-lacrei-pessoa-usuaria.vercel.app/,76,0,0
1696433521730,78,HTTP Request,200,OK,Thread Group 1-86,text,true,,11697,143,5,5,https://frontend-lacrei-pessoa-usuaria.vercel.app/,77,0,0
1696433517611,4198,HTTP Request,200,OK,Thread Group 1-98,text,true,,11697,143,4,4,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4197,0,1
1696433517626,4193,HTTP Request,200,OK,Thread Group 1-100,text,true,,11697,143,4,4,https://frontend-lacrei-pessoa-usuaria.vercel.app/,4192,0,0
1696433521756,67,HTTP Request,200,OK,Thread Group 1-93,text,true,,11697,143,4,4,https://frontend-lacrei-pessoa-usuaria.vercel.app/,66,0,0
1696433521787,73,HTTP Request,200,OK,Thread Group 1-92,text,true,,11697,143,3,3,https://frontend-lacrei-pessoa-usuaria.vercel.app/,69,0,0
1696433521809,71,HTTP Request,200,OK,Thread Group 1-98,text,true,,11697,143,2,2,https://frontend-lacrei-pessoa-usuaria.vercel.app/,71,0,0
1696433521819,62,HTTP Request,200,OK,Thread Group 1-100,text,true,,11697,143,1,1,https://frontend-lacrei-pessoa-usuaria.vercel.app/,61,0,0
